"sex","height","weight","income","waga","woje","class","age","age6","education"
2,158,55,880,0.633639,14,6,65,6,60
2,156,76,2000,0.430412,14,6,59,4,30
1,175,76,400,0.4957698588,14,6,64,5,20
1,178,102,3000,0.87862998048,14,6,45,4,50
2,164,56,600,0.785355,14,6,41,3,50
1,168,62,2500,0.43346,14,6,55,4,50
1,178,65,1500,0.593353,14,6,23,1,50
2,164,78,1000,0.6385307016,14,6,73,6,50
2,158,88,945,0.85037012592,14,6,50,4,50
1,170,90,3000,1.01209311216,14,6,30,2,30
2,169,62,250,1.086281,14,6,18,1,51
1,172,88,3500,0.889189,14,6,39,3,30
2,168,88,2500,0.832067,14,6,42,3,20
2,185,100,250,1.086281,14,6,20,1,51
2,156,58,2000,0.6325331976,14,5,64,5,20
2,168,79,3000,1.021643,14,4,58,4,20
2,160,50,1900,0.9686057414,14,5,31,2,11
2,164,69,3000,0.937545,14,5,59,4,30
1,169,80,2000,1.107886,14,5,62,5,50
1,178,90,6000,1.564246,14,6,37,3,11
2,165,62,3200,1.3772480204,14,6,36,3,11
1,172,95,1850,1.61577254424,14,6,64,5,50
2,167,65,960,1.49108095848,14,6,59,4,50
1,178,95,3200,0.4233080873,14,6,36,3,30
1,179,92,1240,0.44349,14,6,66,6,50
2,162,70,1000,0.455212,14,6,61,5,50
1,168,80,1050,0.41923461288,14,6,79,6,60
1,178,89,3500,0.41886363984,14,6,48,4,50
2,172,70,3500,0.330961575,14,6,47,4,11
1,181,79,2350,0.478653,14,6,24,1,30
2,159,69,950,0.388159,14,6,69,6,60
2,158,60,1260,0.60071,14,6,76,6,60
1,176,89,1020,0.39395104632,14,6,76,6,60
2,160,70,940,0.364751,14,6,75,6,60
2,168,65,1600,0.94459,14,4,35,3,50
1,172,74,1100,1.150917,14,4,76,6,60
2,164,63,2100,1.891135,14,4,44,3,11
2,166,60,2500,1.797273,14,4,29,2,20
2,156,62,2800,0.949455,14,4,33,2,11
2,170,87,2000,1.100197,14,5,33,2,11
2,160,86,1500,0.8515878902,14,5,84,6,70
2,158,72,1700,0.8515878902,14,5,80,6,20
2,170,100,1000,3.257054,14,5,39,3,50
1,179,74,2400,0.609656155,14,5,78,6,20
2,165,76,1700,0.52215,14,5,73,6,20
1,182,86,2000,0.78271165896,14,5,61,5,30
2,162,78,2000,1.386895,14,5,28,2,11
1,185,80,3800,1.60058,14,5,27,2,11
2,156,51,2000,1.4097768152,14,5,34,2,50
1,170,72,1100,0.365461,14,6,86,6,70
2,164,53,1800,0.3740933719,14,6,25,2,12
2,170,62,1600,0.510067,14,6,22,1,40
1,164,80,1500,0.411212,14,6,53,4,50
2,162,70,1200,0.239791,14,6,49,4,11
1,170,74,2100,0.45387010152,14,6,62,5,30
2,166,75,1300,0.41884450656,14,6,57,4,50
1,170,71,3000,3.496883,14,6,27,2,12
2,166,58,2500,3.18245,14,6,26,2,12
2,165,63,1800,2.938114,14,6,48,4,30
1,169,72,1500,3.291476,14,6,50,4,50
2,160,58,1500,3.44636824152,14,6,73,6,30
2,156,63,1000,0.65286790608,14,6,82,6,70
1,168,65,1000,0.633093,14,6,39,3,50
2,162,61,1200,0.992511,14,6,65,6,50
2,167,60,1500,0.37707230448,14,6,57,4,30
1,178,80,1300,0.36748015344,14,6,57,4,50
2,168,60,1700,1.196232,14,6,27,2,30
1,168,78,1500,1.1485745071,14,6,60,5,60
2,161,76,1000,1.10439,14,6,54,4,60
1,175,80,1700,0.746577,14,4,54,4,60
2,158,80,1400,0.683303,14,4,49,4,60
1,164,82,2700,1.2367220712,14,3,58,4,50
2,164,62,1200,1.09238698464,14,3,53,4,30
1,173,80,2300,0.390933,14,6,86,6,30
2,168,54,1700,0.384745,14,6,90,6,50
1,182,96,6000,1.249414,14,4,45,4,50
2,153,69,1200,1.189356,14,4,43,3,40
1,180,70,1226,1.238992,14,4,44,3,40
1,198,90,1190,1.796043,14,4,21,1,40
2,167,60,933,1.149868,14,4,44,3,40
1,176,89,200,1.796043,14,4,23,1,40
1,180,90,2900,1.058172,14,4,39,3,40
2,168,64,2600,0.982055,14,4,36,3,12
2,158,68,1200,0.724243,14,3,66,6,50
1,178,70,960,0.841867,14,3,62,5,50
1,170,74,3000,1.35928,14,3,53,4,20
2,160,52,1060,1.196791,14,3,80,6,60
1,182,92,3000,1.199481,14,2,55,4,30
2,156,72,153,0.703825,14,2,80,6,50
1,170,80,3450,0.873395,14,2,84,6,12
2,165,80,1900,1.0920160116,14,2,72,6,70
1,176,86,200,1.24027873536,14,2,51,4,50
1,178,90,3000,1.634718,14,2,80,6,12
2,165,88,2000,1.369385,14,2,53,4,12
2,156,62,1000,1.4002744116,14,2,84,6,40
2,172,65,2500,2.019651,14,2,33,2,11
2,162,59,1800,0.6851417393,14,1,31,2,12
2,160,77,350,1.291143,14,2,60,5,30
1,180,75,1230,1.27250555664,14,2,71,6,50
2,162,58,966,1.482996,14,2,29,2,11
2,165,50,1500,0.639557,14,2,46,4,11
1,164,75,2320,0.873395,14,2,73,6,30
2,156,82,1730,0.703825,14,2,66,6,40
1,166,80,2000,1.023924,14,2,63,5,20
2,170,62,2000,0.87705,14,2,62,5,20
2,161,57,2200,0.748082,14,2,34,2,11
1,168,75,1600,1.188882,14,2,46,4,40
2,166,58,1400,1.20298690968,14,2,40,3,20
2,169,57,1500,2.019651,14,2,25,2,40
1,175,75,9000,1.206995,14,4,59,4,30
2,168,80,1900,4.25701874112,14,4,87,6,60
1,187,120,2200,5.30648871576,14,4,30,2,11
1,178,92,1500,4.94839662504,14,4,61,5,30
2,160,62,1300,4.23858595176,14,4,61,5,40
1,181,140,929,4.95931853904,14,4,35,3,11
1,172,76,2700,1.723124,14,4,41,3,11
2,168,94,2800,1.6779408228,14,4,47,4,40
1,185,99,2600,1.8333190008,14,4,51,4,50
1,168,100,1340,0.9279428208,14,4,83,6,60
2,156,62,1545,0.7477817304,14,4,80,6,60
2,172,56,1450,0.936386,14,4,40,3,50
2,158,80,2600,1.72857173352,14,4,66,6,11
1,174,96,2500,1.196565,14,4,78,6,30
1,195,90,3000,0.841743,14,4,38,3,11
2,170,89,1500,0.781194,14,4,38,3,40
1,176,100,2400,1.08787259352,14,4,62,5,30
2,176,80,1400,0.876633,14,4,60,5,11
2,162,51,4000,0.870757,14,4,34,2,11
2,168,60,1300,1.868557,14,4,29,2,11
1,175,75,3000,3.0995711158,14,4,54,4,40
2,158,70,2000,3.015066,14,4,52,4,50
1,180,90,2000,3.615508,14,4,31,2,12
1,182,85,9000,1.4051955731,14,1,61,5,10
2,168,64,3100,1.2036303297,14,1,61,5,11
2,160,86,1500,1.877617,14,1,32,2,30
2,156,57,1300,1.730831,14,1,64,5,12
2,164,131,2500,1.1577736864,14,1,64,5,30
2,155,60,1586,1.674265687,14,1,85,6,30
2,168,76,5000,1.529393,14,1,59,4,11
2,163,55,3000,1.409825,14,1,38,3,11
1,174,60,2600,1.4293193082,14,1,38,3,30
1,170,77,3500,3.146824,14,1,29,2,11
2,162,65,3200,0.9659025357,14,3,66,6,11
1,176,75,2600,1.1986153327,14,3,76,6,12
2,165,90,1900,2.163045,14,1,33,2,11
2,160,95,1700,1.014353,14,1,75,6,11
1,176,90,2500,1.258739,14,1,81,6,11
1,170,90,2500,2.484551,14,1,36,3,10
2,166,65,1300,2.767542,14,1,35,3,30
1,180,107,2500,1.258739,14,1,65,6,11
2,168,70,800,1.014353,14,1,65,6,11
1,185,107,4500,1.458354,14,1,24,1,40
2,163,59,3500,1.24094,14,1,24,1,12
2,160,59,5000,1.1751812773,14,1,50,4,11
1,178,88,19000,1.3141183349,14,1,61,5,11
1,165,60,4000,1.200416,14,1,62,5,11
2,167,54,3000,0.9716646073,14,1,91,6,40
2,166,58,4000,2.046481,14,1,51,4,11
1,185,85,2800,2.805810845,14,1,35,3,30
2,165,65,1700,2.767542,14,1,37,3,40
2,160,65,3000,1.8930446959,14,1,60,5,30
1,174,90,2000,2.484551,14,1,37,3,20
2,172,70,1200,0.98325,14,1,26,2,12
1,175,95,6500,3.60673,14,1,29,2,11
2,174,60,2000,1.5478755309,14,1,40,3,11
1,176,100,1900,1.6260379757,14,1,48,4,11
2,168,98,2000,0.6400387569,14,1,55,4,11
2,178,72,9000,1.645101,14,1,44,3,11
1,180,90,5000,1.728173,14,1,47,4,11
1,183,98,4000,2.9256024694,14,1,28,2,40
2,165,50,4000,2.5350188841,14,1,30,2,11
1,182,81,2300,1.911428,14,1,25,2,40
2,170,65,2250,2.203479,14,1,24,1,12
1,175,71,2000,2.58953,14,1,24,1,40
2,156,75,3500,1.415197,14,1,34,2,20
2,168,79,4000,1.288859,14,1,55,4,30
2,162,53,4000,2.713489,14,1,26,2,11
1,176,60,2000,1.844722,14,1,29,2,40
2,157,48,500,2.126581,14,1,22,1,40
2,170,60,1500,2.564862,14,1,39,3,11
1,176,70,5500,2.763661,14,1,39,3,11
2,159,60,2500,1.261156,14,1,64,5,30
2,162,76,800,1.674358,14,1,20,1,40
1,182,108,2000,1.1393950867,14,1,43,3,11
2,170,51,3000,2.215115,14,1,44,3,10
1,174,77,9000,2.975328,14,1,41,3,40
2,160,52,3500,2.761304,14,1,42,3,11
1,174,90,2000,2.47895,14,1,41,3,11
1,174,76,3000,1.255902,14,1,77,6,30
2,165,85,1200,1.012067,14,1,76,6,20
1,176,80,3000,2.2377556426,14,1,78,6,11
2,158,60,2000,1.916561,14,1,75,6,11
2,176,57,4000,2.688176,14,1,34,2,11
1,179,86,3000,3.598599,14,1,27,2,11
2,162,55,3500,2.688176,14,1,31,2,11
2,168,52,7600,1.3265043425,14,1,36,3,11
1,172,79,3500,1.519098,14,1,35,3,11
1,180,80,3500,2.473693,14,1,41,3,11
1,170,80,1900,1.219379,14,1,55,4,30
2,160,80,2000,1.729975,14,1,22,1,51
1,160,70,1250,2.473693,14,1,41,3,50
2,162,52,1700,2.127957,14,1,29,2,12
1,186,86,5000,1.818346,14,1,34,2,11
2,171,68,1800,1.4824707492,14,1,34,2,11
2,165,63,1500,1.512465,14,1,24,1,40
1,171,64,30000,2.0898198174,14,1,52,4,10
1,176,90,5000,4.2905952673,14,1,56,4,11
1,182,83,5000,4.830039,14,1,32,2,11
2,167,57,800,3.7898473464,14,1,54,4,11
1,180,120,1330,1.82592398808,14,1,67,6,50
2,161,95,4500,0.917703,14,1,45,4,20
2,168,63,1945,1.750566,14,1,66,6,50
1,175,75,4300,2.44655550624,14,1,45,4,11
2,160,70,1200,1.750566,14,1,85,6,50
1,176,90,4000,1.0200635624,14,1,61,5,11
2,162,75,3900,0.8632258823,14,1,59,4,40
1,180,80,6000,2.381743,14,1,36,3,11
1,172,86,9000,1.2157924031,14,1,44,3,40
2,158,75,2000,2.16582139248,14,1,54,4,40
2,158,80,2500,1.0031273624,14,1,60,5,40
2,155,58,2000,3.221745,14,1,58,4,12
1,184,100,3000,3.632485,14,1,27,2,12
2,162,60,3000,1.883339,14,1,37,3,11
2,172,68,2700,3.193849,14,1,36,3,11
2,183,68,3200,2.085684,14,1,27,2,11
2,168,65,2000,1.930993,14,1,66,6,11
2,158,80,2400,1.87377951024,14,1,59,4,10
2,164,84,4500,1.992609793,14,1,57,4,11
1,176,125,3500,2.533657,14,1,57,4,30
2,172,117,1300,2.325361,14,1,25,2,12
1,179,76,2835,1.305045,14,1,59,4,30
2,180,55,2500,2.57918846616,14,1,32,2,11
1,188,110,4000,1,14,1,39,3,11
1,186,90,6000,3.109366,14,1,32,2,11
1,177,99,10000,3.378064,14,1,65,6,11
2,168,60,4200,2.677796,14,1,59,4,11
1,181,84,10000,1.258739,14,1,76,6,10
2,164,76,4900,1.014353,14,1,74,6,11
1,173,88,6000,2.098493,14,1,51,4,11
2,172,72,4000,1.8071320578,14,1,50,4,11
1,182,89,5000,1.525766,14,1,44,3,11
2,160,70,2000,1.86473584656,14,1,67,6,30
2,163,96,780,1.694948,14,1,67,6,50
1,168,72,2100,1.33497358992,14,1,81,6,11
2,150,51,1643,1.012067,14,1,81,6,11
2,164,54,3300,2.694249,14,1,31,2,11
1,180,82,2000,3.109366,14,1,28,2,11
1,177,74,15000,3.1606665755,14,1,29,2,12
2,168,56,1890,2.910726,14,1,29,2,12
2,160,63,1100,1.6661504245,14,1,70,6,30
2,167,60,5000,1.690125,14,1,21,1,40
2,163,59,13000,1.941734,14,1,34,2,12
1,180,81,3000,2.094298,14,1,35,3,11
2,164,70,1300,1.770805,14,1,88,6,30
2,170,87,1550,1.4627334899,14,1,58,4,30
1,187,95,2000,3.095778,14,1,29,2,11
2,167,57,1000,2.682476,14,1,30,2,11
2,169,54,2500,1.674265687,14,1,72,6,11
1,178,91,4700,1.864861,14,1,35,3,30
2,163,54,2000,0.9169757357,14,1,80,6,40
2,158,66,1700,0.44978195736,16,6,71,6,40
2,178,98,1000,0.44978195736,16,6,91,6,60
1,180,96,2300,3.152064,16,6,29,2,30
2,165,70,1170,1.961397,16,6,27,2,30
1,170,70,1300,0.853177,16,5,22,1,51
2,156,60,900,0.889883,16,5,28,2,51
1,185,85,500,1.28903352168,16,5,54,4,50
1,189,80,500,1.212683,16,5,52,4,50
2,170,82,1640,1.870153,16,6,38,3,30
1,170,88,3000,0.706361,16,6,45,4,50
2,162,63,1600,0.606754,16,6,45,4,50
2,160,52,1850,1.14645,16,6,44,3,50
1,182,78,1800,1.993633,16,6,26,2,30
1,175,96,1600,1.17618224736,16,6,49,4,50
2,167,56,200,1.46921374536,16,6,19,1,51
2,157,60,850,0.63455629416,16,5,58,4,30
1,174,74,3000,1.462921,16,5,42,3,30
2,168,80,1600,0.3905327767,16,5,46,4,40
1,171,88,1200,0.4341811277,16,5,57,4,50
1,180,90,1200,2.928821,16,5,41,3,50
2,168,78,1200,2.513878,16,5,39,3,50
1,165,73,1280,2.674065,16,6,59,4,50
2,160,63,1100,0.378072,16,6,84,6,60
2,165,60,1400,2.867384,16,5,30,2,11
1,176,97,1600,0.327074,16,5,61,5,30
2,160,80,1250,0.407744,16,5,61,5,40
1,172,76,2000,0.687807,16,5,71,6,50
2,170,80,1200,0.8614475813,16,5,67,6,50
2,156,90,1030,1.116976,16,5,67,6,50
1,172,78,1700,0.357331,16,5,64,5,50
2,166,70,800,0.445464,16,5,62,5,50
1,172,70,1200,0.4773025747,16,6,59,4,50
2,150,80,700,0.4814284212,16,6,56,4,50
2,170,65,1300,0.880137,16,6,44,3,50
1,187,95,1300,0.788293,16,6,21,1,50
1,176,95,700,0.788293,16,6,18,1,51
1,168,67,417,0.171073,16,6,56,4,50
2,166,64,300,0.208069,16,6,44,3,50
1,170,80,1700,0.265763,16,6,61,5,30
2,160,60,1600,0.290012,16,6,62,5,30
1,170,90,1800,0.95222401608,16,6,62,5,50
2,164,60,1537,0.8947225098,16,6,65,6,20
2,165,60,1650,0.97,16,4,76,6,50
1,176,80,700,1,16,4,59,4,60
1,173,65,1200,0.988962,16,6,51,4,50
2,163,60,1000,0.909631,16,6,76,6,60
2,165,78,840,1.220308,16,5,69,6,60
2,170,70,2000,0.64978,16,5,50,4,20
1,164,74,1000,1.462921,16,5,44,3,50
2,161,59,800,1.181450494,16,5,37,3,50
1,176,89,1300,1.546813,16,5,46,4,50
2,160,79,4000,0.97,16,6,52,4,11
1,176,73,4000,0.97,16,6,52,4,11
1,176,74,1800,1.268596,16,6,41,3,60
2,162,70,1006,0.776551,16,6,62,5,60
2,160,76,2700,0.498742,16,6,56,4,50
2,168,70,2300,2.005975,16,6,40,3,11
2,168,80,750,0.264093,16,6,61,5,60
1,176,65,900,0.3996369251,16,6,66,6,50
2,164,86,700,0.3782013413,16,6,63,5,40
1,176,85,2600,0.216463,16,6,66,6,50
2,164,80,560,0.204853,16,6,62,5,50
2,155,70,1700,0.378072,16,6,84,6,60
2,162,60,2400,0.238871,16,6,63,5,30
1,169,76,2000,0.6471576063,16,5,73,6,11
1,176,58,900,1.517236,16,4,39,3,30
1,180,79,2000,0.783628565,16,4,95,6,60
2,170,65,1763,1.327141,16,4,47,4,60
2,152,62,1400,1.0509627184,16,4,77,6,50
1,177,82,2000,2.1091524897,16,5,59,4,30
1,185,95,4500,0.410235,16,5,49,4,50
1,172,80,1900,1.9474409476,16,5,55,4,50
2,164,85,900,0.647947,16,5,58,4,30
1,175,95,1500,0.538112,16,5,61,5,30
1,172,82,2200,0.97,16,5,70,6,50
1,168,83,2000,1,16,5,56,4,50
2,170,54,540,1,16,5,50,4,50
1,183,70,1300,1,16,5,27,2,51
2,167,60,3000,0.3390928328,16,3,51,4,30
1,190,76,950,0.507421,16,3,22,1,40
1,174,92,3000,0.485313,16,3,62,5,20
2,158,55,1000,0.605011,16,3,60,5,20
1,164,63,1100,1.1627491656,16,3,71,6,30
2,165,57,2300,1.5594213148,16,3,77,6,11
2,158,63,1500,1.5594213148,16,3,65,6,30
1,170,64,800,2.440924,18,6,46,4,70
1,184,80,1300,0.294145,18,6,84,6,60
2,166,62,1000,0.285874,18,6,79,6,60
1,161,62,1200,0.294145,18,6,81,6,60
2,158,57,800,0.285874,18,6,69,6,60
2,165,65,1400,0.475941,18,6,38,3,50
1,160,60,1800,1.050433,18,6,80,6,60
2,168,75,1200,1.105248,18,6,39,3,12
2,155,75,1000,1.020899,18,6,79,6,70
1,180,73,1500,0.294145,18,6,72,6,50
1,182,85,2500,1.9652642256,18,4,43,3,11
2,159,69,2000,1.5208087608,18,4,41,3,11
1,175,80,2000,5.416851,18,4,23,1,30
1,175,70,1200,3.684986,18,4,50,4,50
2,168,80,700,3.740405,18,4,25,2,30
1,170,78,2000,0.625943,18,4,57,4,30
2,170,65,1800,0.653536,18,4,55,4,30
1,186,80,1400,0.738959,18,4,30,2,12
1,180,75,3000,0.725449,18,4,33,2,12
1,180,100,1200,0.841989,10,6,48,4,50
2,170,70,1000,0.965311,10,6,78,6,60
2,170,73,600,0.761076,10,6,43,3,50
2,176,90,1000,1.20902239656,18,6,69,6,60
1,165,90,700,1.344241,18,6,39,3,60
2,170,95,800,1.512583,18,6,30,2,50
1,187,90,2000,1.079057,18,6,39,3,50
2,160,50,1000,0.820116,18,6,62,5,50
1,175,100,2500,0.28593198816,18,6,53,4,11
2,158,60,1500,0.23855904984,18,6,50,4,20
2,156,57,1000,0.25000712904,18,6,80,6,60
2,160,80,1100,0.227274,18,6,62,5,50
2,170,85,1000,0.336481,18,6,29,2,20
2,170,70,3600,1.627756,18,6,29,2,11
1,174,69,1300,0.953742,18,6,51,4,60
2,172,58,150,1.00751572,18,6,17,1,51
2,165,77,1000,0.68470887288,18,6,59,4,60
2,164,65,500,0.879793,18,6,32,2,30
1,175,70,1200,0.294299,18,6,83,6,60
2,160,62,800,0.286025,18,6,82,6,60
1,175,95,1600,2.12462425176,18,6,55,4,50
2,160,85,400,1.89038294544,18,6,44,3,40
2,168,80,3200,0.43926077928,18,6,53,4,11
1,168,85,1800,0.35131572072,18,6,50,4,20
2,168,79,1200,0.281371,18,6,57,4,30
1,174,80,2400,0.27834883152,18,5,57,4,50
2,164,70,1800,0.2906185788,18,5,59,4,40
2,167,52,600,0.92462319672,18,5,20,1,40
2,170,60,1900,0.546908,18,5,38,3,12
2,174,62,600,1.649152,18,5,25,2,40
1,178,90,1000,1.18448715384,18,5,63,5,50
2,164,80,800,0.62878016952,18,5,62,5,50
1,174,88,3500,3.83041994136,18,5,51,4,30
2,150,50,1200,0.796844,18,4,83,6,30
1,168,70,2000,1.093098,18,6,49,4,30
2,160,55,900,0.485705,18,6,85,6,60
2,163,75,900,0.48507860712,18,6,62,5,60
2,170,60,600,0.33196,18,6,30,2,51
1,171,75,1300,0.3126643692,18,6,75,6,60
2,164,62,1000,0.30387262704,18,6,80,6,60
2,172,65,900,0.63842865744,18,6,66,6,60
1,181,105,4000,0.3716188049,18,6,52,4,50
2,162,62,700,1.0267768416,18,6,66,6,60
1,175,68,1150,0.3126643692,18,6,79,6,60
2,175,70,1050,0.30387262704,18,6,80,6,60
2,168,69,3600,0.431924,18,6,54,4,30
1,167,90,1470,0.3732286848,18,6,76,6,50
2,160,75,750,0.385519,18,6,75,6,60
2,140,60,1446,0.401726,18,6,61,5,60
1,175,100,1500,0.51545,18,6,61,5,50
2,160,64,680,0.5146746024,18,6,35,3,50
1,174,60,600,1.075258,18,6,78,6,60
1,180,78,1500,0.499922,10,6,59,4,50
2,164,69,1291,0.576271,10,6,28,2,30
2,156,50,700,0.43903011696,18,6,52,4,50
2,164,85,1000,0.457234,18,6,60,5,50
1,175,96,750,0.523762,18,6,65,6,50
2,170,65,850,1.927265,18,6,25,2,12
2,148,78,850,0.83746153968,18,4,70,6,60
1,180,120,6000,1.088802,18,4,52,4,12
2,158,51,3800,0.467982,18,5,38,3,11
2,163,64,500,0.272413,18,5,45,4,50
2,157,54,1500,1.301739,18,5,58,4,50
2,168,78,1950,1.472942,18,5,52,4,20
2,158,65,1200,0.51235097184,18,6,77,6,50
1,185,89,1500,0.366816,18,6,39,3,30
2,160,75,1280,0.296165,18,6,48,4,50
2,165,73,1390,0.31819282416,18,6,88,6,60
1,170,85,1230,0.32739805776,18,6,90,6,60
2,170,80,650,0.28564,18,6,54,4,50
2,175,67,1280,3.455913,18,6,25,2,40
1,170,80,600,3.15929038248,18,6,52,4,60
1,164,80,1200,0.703426,18,5,67,6,60
2,162,70,800,0.613194,18,5,72,6,60
2,165,70,900,0.79645892064,18,5,80,6,60
2,172,60,500,1.9850844748,18,5,31,2,11
2,158,62,9999,0.318481,18,6,48,4,12
2,160,70,1200,0.4854697764,18,6,73,6,30
2,160,70,1300,0.18506983968,18,6,75,6,50
1,178,90,1250,0.1904239692,18,6,77,6,50
2,164,60,800,0.267669,18,6,71,6,30
1,176,70,2400,0.275413,18,6,69,6,50
2,167,70,600,1.9159163076,18,6,40,3,50
2,158,53,1050,0.741724,18,5,80,6,60
2,166,55,4200,0.556899,18,5,63,5,11
2,164,60,860,1.34504,18,5,53,4,50
2,168,100,1200,0.5977715004,18,6,75,6,60
1,170,70,1000,0.60906,18,6,62,5,50
2,160,76,3544,0.514544,18,6,59,4,30
1,170,70,3000,0.624557,18,6,37,3,30
2,169,90,900,0.23968047264,18,6,38,3,30
2,165,70,1500,0.2631251184,18,6,48,4,50
1,173,82,4000,1.346009,18,6,34,2,11
1,186,100,2200,0.504994,18,6,49,4,50
2,175,60,800,0.566975,18,6,22,1,40
2,168,100,1000,0.562365,18,6,67,6,60
1,175,70,1700,2.12622400656,18,6,50,4,50
2,160,55,1500,1.668883,18,6,52,4,50
2,155,70,1900,0.32066,18,6,47,4,11
1,175,75,820,0.384336,18,6,47,4,50
2,164,60,2400,0.288091,18,6,46,4,30
1,168,64,1500,0.2426790828,18,6,31,2,30
2,160,50,700,0.1543099032,18,6,75,6,60
2,154,55,1170,0.48057165672,18,6,65,6,50
1,177,98,3500,0.3090320187,18,4,32,2,11
2,175,77,320,0.356644,18,4,28,2,30
1,176,70,1300,0.78725581296,18,4,57,4,30
1,170,80,3200,1.2078126302,18,4,40,3,11
2,165,62,2500,0.572361,18,4,64,5,30
1,182,101,2500,0.7864634967,18,4,52,4,50
2,162,57,700,0.598284,18,4,60,5,30
1,170,90,1900,1.363878,18,4,74,6,60
2,170,74,1500,1.446099,18,4,26,2,12
1,180,110,1500,1.331749,18,4,30,2,12
2,165,68,1100,0.734662,18,4,61,5,50
1,170,103,1400,1.0271,18,4,65,6,50
2,160,64,1930,0.598284,18,4,60,5,20
1,172,93,800,1.19799737544,18,4,64,5,50
1,171,70,1800,2.169513,18,4,23,1,30
2,158,56,1400,1.498077,18,4,27,2,11
1,165,95,1300,1.24219525224,18,4,57,4,50
2,155,62,2500,0.796975,18,6,62,5,40
2,160,55,1000,0.6004714188,18,6,38,3,20
1,162,85,1200,0.3126643692,18,6,74,6,60
2,155,76,800,0.30387262704,18,6,69,6,60
1,170,88,1800,0.44451,18,6,60,5,50
2,163,55,1290,0.512903,18,6,25,2,12
2,170,64,300,0.368026,18,6,52,4,30
1,178,80,1300,0.725449,18,4,31,2,50
1,172,80,1800,0.934445426,18,6,77,6,40
1,182,80,1500,1.517976,18,6,33,2,30
2,160,94,1000,1.02598706232,18,6,79,6,60
2,160,95,1000,0.286025,18,6,69,6,60
1,173,95,1500,0.294299,18,6,75,6,60
2,155,111,1600,0.2665692017,18,6,55,4,30
2,170,68,1800,0.289252,18,6,60,5,30
1,175,77,2780,0.2953927323,18,6,43,3,11
2,159,70,1800,0.265642,18,6,71,6,11
2,168,50,1000,0.13438790688,18,6,47,4,50
1,178,80,2200,0.3063702126,18,6,47,4,11
2,168,65,1750,0.308226,18,6,39,3,30
1,178,79,1200,0.21880181232,18,6,57,4,50
2,157,50,800,0.17508651936,18,6,57,4,30
2,159,59,1560,0.15771,18,6,55,4,50
1,165,85,1400,0.2537917797,18,6,66,6,50
2,158,68,2400,0.796844,18,4,66,6,30
1,176,100,1500,0.846462,18,4,38,3,30
2,164,54,1300,0.807947,18,4,34,2,30
2,157,72,1040,0.158646,18,4,63,5,60
2,153,52,780,0.270442,18,4,23,1,30
2,162,75,1200,0.749284,18,4,69,6,40
2,165,50,500,0.193284,18,4,21,1,40
1,160,80,1200,1.100016,18,4,70,6,30
2,160,80,980,0.786817,18,4,63,5,40
2,160,78,1350,1.001941,18,4,62,5,50
2,164,68,1200,1.204116,18,4,36,3,30
1,177,85,1800,1.568122,18,4,37,3,30
2,170,67,1200,1.213482,18,4,36,3,20
2,160,83,1500,1.023018,18,3,73,6,50
1,181,96,3000,1.7102071261,18,3,34,2,11
2,154,53,2600,1.5987989207,18,3,53,4,11
1,156,62,1700,1.130765,18,3,40,3,30
1,175,80,2700,4.307439,18,3,41,3,11
2,165,63,1000,3.333288,18,3,41,3,11
2,167,50,1500,0.761072,18,3,30,2,12
1,171,84,1300,2.254666,18,3,34,2,11
1,180,87,4000,1.0031348896,18,3,57,4,30
1,175,80,1000,1.25864,18,3,29,2,12
2,174,85,3500,0.28336,20,4,41,3,30
2,170,67,1000,0.3012003456,20,4,41,3,30
2,156,82,1500,0.225394,20,4,41,3,30
1,170,80,700,0.30875,20,4,49,4,30
2,168,67,590,0.255147,20,4,59,4,50
1,170,88,3000,0.567455,20,4,67,6,50
2,164,90,1150,0.579746,20,4,63,5,60
2,155,65,1220,0.337742,20,4,84,6,60
1,172,90,1600,0.63637927056,20,6,41,3,30
2,162,52,1400,0.50391638424,20,6,41,3,30
1,174,74,1600,1.1459559168,20,6,43,3,50
2,162,68,1400,0.90742556688,20,6,39,3,40
1,173,67,1800,0.3683103252,20,6,56,4,30
2,168,64,1200,0.2879930676,20,6,52,4,30
1,175,120,3000,0.238131,20,6,48,4,11
1,176,69,1500,1.188774,20,6,43,3,11
2,168,52,1500,0.94133,20,6,40,3,30
2,164,86,1045,0.234174,20,6,84,6,40
1,170,90,1645,0.221749,20,6,88,6,60
1,176,87,2400,0.640437,20,6,46,4,50
2,160,80,2400,0.551124,20,6,43,3,11
2,160,80,1336,0.586315,20,5,77,6,30
2,168,77,1200,0.2319873631,20,5,53,4,30
2,168,66,1800,1.301429,20,5,29,2,40
1,175,74,1500,1.248696,20,5,33,2,30
1,160,60,1500,0.257884,20,6,90,6,60
2,165,95,1400,0.796352,20,6,67,6,30
2,155,70,900,0.82959988752,20,6,86,6,70
1,175,114,2500,0.25748186376,20,6,64,5,50
2,168,72,800,0.20144367552,20,6,58,4,50
1,180,107,1500,0.498641,20,6,82,6,60
1,180,90,760,0.221287,20,6,63,5,60
2,170,70,1700,1.0462394004,20,5,56,4,20
2,160,60,1800,0.90381,20,5,40,3,50
2,158,60,1500,0.18279829416,20,4,48,4,50
1,175,72,5000,0.60308,20,4,34,2,50
2,160,56,300,0.37269716112,20,4,57,4,40
2,170,83,1620,0.73950233496,20,4,61,5,30
